id,site_id,title,seller_id,category_id,official_store_id,price,base_price,original_price,currency_id,initial_quantity,sale_terms,buying_mode,listing_type_id,condition,permalink,thumbnail_id,thumbnail,pictures,video_id,descriptions,accepts_mercadopago,non_mercado_pago_payment_methods,international_delivery_mode,seller_contact,coverage_areas,attributes,listing_source,variations,status,sub_status,tags,warranty,catalog_product_id,domain_id,parent_item_id,deal_ids,automatic_relist,date_created,last_updated,health,catalog_listing,shipping.mode,shipping.methods,shipping.tags,shipping.dimensions,shipping.local_pick_up,shipping.free_shipping,shipping.logistic_type,shipping.store_pick_up,seller_address.city.id,seller_address.city.name,seller_address.state.id,seller_address.state.name,seller_address.country.id,seller_address.country.name,seller_address.search_location.neighborhood.id,seller_address.search_location.neighborhood.name,seller_address.search_location.city.id,seller_address.search_location.city.name,seller_address.search_location.state.id,seller_address.search_location.state.name,seller_address.id
MLA1546120292,MLA,Chromecast With Google Tv De Voz 4ª Generación 4k 8gb Snow Con 2gb De Memoria Ram,666749750,MLA352001,,98999.0,98999.0,117739.0,ARS,564,"[{'id': 'INVOICE', 'name': 'Facturación', 'value_id': '6891885', 'value_name': 'Factura A', 'value_struct': None, 'values': [{'id': '6891885', 'name': 'Factura A', 'struct': None}], 'value_type': 'list'}, {'id': 'WARRANTY_TIME', 'name': 'Tiempo de garantía', 'value_id': None, 'value_name': '12 meses', 'value_struct': {'number': 12, 'unit': 'meses'}, 'values': [{'id': None, 'name': '12 meses', 'struct': {'number': 12, 'unit': 'meses'}}], 'value_type': 'number_unit'}, {'id': 'WARRANTY_TYPE', 'name': 'Tipo de garantía', 'value_id': '2230279', 'value_name': 'Garantía de fábrica', 'value_struct': None, 'values': [{'id': '2230279', 'name': 'Garantía de fábrica', 'struct': None}], 'value_type': 'list'}]",buy_it_now,gold_special,new,https://articulo.mercadolibre.com.ar/MLA-1546120292-chromecast-with-google-tv-de-voz-4-generacion-4k-8gb-snow-con-2gb-de-memoria-ram-_JM,635602-MLA74782529607_022024,http://http2.mlstatic.com/D_635602-MLA74782529607_022024-I.jpg,"[{'id': '635602-MLA74782529607_022024', 'url': 'http://http2.mlstatic.com/D_635602-MLA74782529607_022024-O.jpg', 'secure_url': 'https://http2.mlstatic.com/D_635602-MLA74782529607_022024-O.jpg', 'size': '190x500', 'max_size': '456x1200', 'quality': ''}, {'id': '710781-MLA74779495325_022024', 'url': 'http://http2.mlstatic.com/D_710781-MLA74779495325_022024-O.jpg', 'secure_url': 'https://http2.mlstatic.com/D_710781-MLA74779495325_022024-O.jpg', 'size': '500x217', 'max_size': '1200x521', 'quality': ''}, {'id': '656871-MLU72825274805_112023', 'url': 'http://http2.mlstatic.com/D_656871-MLU72825274805_112023-O.jpg', 'secure_url': 'https://http2.mlstatic.com/D_656871-MLU72825274805_112023-O.jpg', 'size': '483x500', 'max_size': '740x765', 'quality': ''}, {'id': '877259-MLU70065326903_062023', 'url': 'http://http2.mlstatic.com/D_877259-MLU70065326903_062023-O.jpg', 'secure_url': 'https://http2.mlstatic.com/D_877259-MLU70065326903_062023-O.jpg', 'size': '500x427', 'max_size': '1200x1025', 'quality': ''}, {'id': '786654-MLU70065259577_062023', 'url': 'http://http2.mlstatic.com/D_786654-MLU70065259577_062023-O.jpg', 'secure_url': 'https://http2.mlstatic.com/D_786654-MLU70065259577_062023-O.jpg', 'size': '500x375', 'max_size': '1200x900', 'quality': ''}]",,[],True,[],none,,[],"[{'id': 'ALPHANUMERIC_MODEL', 'name': 'Modelo alfanumérico', 'value_id': '25655036', 'value_name': 'GA01919-US', 'values': [{'id': '25655036', 'name': 'GA01919-US', 'struct': None}], 'value_type': 'string'}, {'id': 'AUDIO_AND_VIDEO_INTERFACES', 'name': 'Interfaces de audio y video', 'value_id': '168328', 'value_name': 'HDMI', 'values': [{'id': '168328', 'name': 'HDMI', 'struct': None}], 'value_type': 'string'}, {'id': 'AUDIO_QUALITY', 'name': 'Calidad de audio', 'value_id': None, 'value_name': 'Dolby Digital,Dolby Digital Plus,Dolby Atmos', 'values': [{'id': '8836789', 'name': 'Dolby Digital', 'struct': None}, {'id': '8836790', 'name': 'Dolby Digital Plus', 'struct': None}, {'id': '8828403', 'name': 'Dolby Atmos', 'struct': None}], 'value_type': 'string'}, {'id': 'BRAND', 'name': 'Marca', 'value_id': '52701', 'value_name': 'Google', 'values': [{'id': '52701', 'name': 'Google', 'struct': None}], 'value_type': 'string'}, {'id': 'COLOR', 'name': 'Color', 'value_id': '3222025', 'value_name': 'Snow', 'values': [{'id': '3222025', 'name': 'Snow', 'struct': None}], 'value_type': 'string'}, {'id': 'COMPATIBLE_APPLICATIONS', 'name': 'Aplicaciones compatibles', 'value_id': None, 'value_name': 'Amazon Prime Video,CBS All Access,Disney+,ESPN,HBO Max,Hulu,Netflix,Sling TV,Spotify,Starz,YouTube TV,YouTube,Peacock,Apple TV,Epix,Rakuten Viki,Tubi,PBS,Showtime,Pluto TV,Crackle,Crunchyroll,BET', 'values': [{'id': '2526436', 'name': 'Amazon Prime Video', 'struct': None}, {'id': '7601534', 'name': 'CBS All Access', 'struct': None}, {'id': '8632490', 'name': 'Disney+', 'struct': None}, {'id': '2526432', 'name': 'ESPN', 'struct': None}, {'id': '10254289', 'name': 'HBO Max', 'struct': None}, {'id': '2526430', 'name': 'Hulu', 'struct': None}, {'id': '2390183', 'name': 'Netflix', 'struct': None}, {'id': '4300911', 'name': 'Sling TV', 'struct': None}, {'id': '2526429', 'name': 'Spotify', 'struct': None}, {'id': '7601533', 'name': 'Starz', 'struct': None}, {'id': '4444589', 'name': 'YouTube TV', 'struct': None}, {'id': '2390184', 'name': 'YouTube', 'struct': None}, {'id': '9961284', 'name': 'Peacock', 'struct': None}, {'id': '8828405', 'name': 'Apple TV', 'struct': None}, {'id': '9547846', 'name': 'Epix', 'struct': None}, {'id': '11991213', 'name': 'Rakuten Viki', 'struct': None}, {'id': '9776979', 'name': 'Tubi', 'struct': None}, {'id': '4388796', 'name': 'PBS', 'struct': None}, {'id': '4300905', 'name': 'Showtime', 'struct': None}, {'id': '17147866', 'name': 'Pluto TV', 'struct': None}, {'id': '7606139', 'name': 'Crackle', 'struct': None}, {'id': '7569862', 'name': 'Crunchyroll', 'struct': None}, {'id': '13291973', 'name': 'BET', 'struct': None}], 'value_type': 'string'}, {'id': 'COMPATIBLE_DEVICES', 'name': 'Dispositivos compatibles', 'value_id': None, 'value_name': 'Televisores,Tablets,Celulares,Computadoras', 'values': [{'id': '8866205', 'name': 'Televisores', 'struct': None}, {'id': '168366', 'name': 'Tablets', 'struct': None}, {'id': '168365', 'name': 'Celulares', 'struct': None}, {'id': '8867968', 'name': 'Computadoras', 'struct': None}], 'value_type': 'string'}, {'id': 'CPU', 'name': 'CPU', 'value_id': '11953571', 'value_name': 'Amlogic S905X3 Cortex-A55 Quad-Core', 'values': [{'id': '11953571', 'name': 'Amlogic S905X3 Cortex-A55 Quad-Core', 'struct': None}], 'value_type': 'string'}, {'id': 'DEVICE_FORMAT', 'name': 'Formato del dispositivo', 'value_id': '9234856', 'value_name': 'Pendant Box', 'values': [{'id': '9234856', 'name': 'Pendant Box', 'struct': None}], 'value_type': 'list'}, {'id': 'DEVICE_OPERATING_VOLTAGE', 'name': 'Voltaje de funcionamiento', 'value_id': '8631470', 'value_name': '5 V', 'values': [{'id': '8631470', 'name': '5 V', 'struct': {'number': 5, 'unit': 'V'}}], 'value_type': 'number_unit'}, {'id': 'FREQUENCIES', 'name': 'Frecuencias', 'value_id': None, 'value_name': '2.4 GHz,5 GHz', 'values': [{'id': '2791070', 'name': '2.4 GHz', 'struct': None}, {'id': '2793416', 'name': '5 GHz', 'struct': None}], 'value_type': 'string'}, {'id': 'GENERATION', 'name': 'Generación', 'value_id': '10910111', 'value_name': '4.ª generación', 'values': [{'id': '10910111', 'name': '4.ª generación', 'struct': None}], 'value_type': 'string'}, {'id': 'GRAPHICS_PROCESSOR', 'name': 'Procesador gráfico', 'value_id': '7569896', 'value_name': 'Mali-G31 MP2', 'values': [{'id': '7569896', 'name': 'Mali-G31 MP2', 'struct': None}], 'value_type': 'string'}, {'id': 'GTIN', 'name': 'Código universal de producto', 'value_id': None, 'value_name': '810037290042,193575007229', 'values': [{'id': None, 'name': '810037290042', 'struct': None}, {'id': None, 'name': '193575007229', 'struct': None}], 'value_type': 'string'}, {'id': 'HEIGHT', 'name': 'Altura', 'value_id': '9169573', 'value_name': '12.5 mm', 'values': [{'id': '9169573', 'name': '12.5 mm', 'struct': {'number': 12.5, 'unit': 'mm'}}], 'value_type': 'number_unit'}, {'id': 'INCLUDES_HDMI_CABLE', 'name': 'Incluye cable HDMI', 'value_id': '242085', 'value_name': 'Sí', 'values': [{'id': '242085', 'name': 'Sí', 'struct': None}], 'value_type': 'boolean'}, {'id': 'INCLUDES_POWER_ADAPTER', 'name': 'Incluye adaptador de corriente', 'value_id': '242085', 'value_name': 'Sí', 'values': [{'id': '242085', 'name': 'Sí', 'struct': None}], 'value_type': 'boolean'}, {'id': 'ITEM_CONDITION', 'name': 'Condición del ítem', 'value_id': '2230284', 'value_name': 'Nuevo', 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None}], 'value_type': 'list'}, {'id': 'LANGUAGE_OPTIONS', 'name': 'Opciones de idioma', 'value_id': None, 'value_name': 'Alemán,Español,Francés,Inglés,Italiano,Portugués', 'values': [{'id': None, 'name': 'Alemán', 'struct': None}, {'id': '81847', 'name': 'Español', 'struct': None}, {'id': None, 'name': 'Francés', 'struct': None}, {'id': '81849', 'name': 'Inglés', 'struct': None}, {'id': None, 'name': 'Italiano', 'struct': None}, {'id': None, 'name': 'Portugués', 'struct': None}], 'value_type': 'string'}, {'id': 'LENGTH', 'name': 'Largo', 'value_id': '8032855', 'value_name': '162 mm', 'values': [{'id': '8032855', 'name': '162 mm', 'struct': {'number': 162, 'unit': 'mm'}}], 'value_type': 'number_unit'}, {'id': 'LINE', 'name': 'Línea', 'value_id': '340816', 'value_name': 'Chromecast', 'values': [{'id': '340816', 'name': 'Chromecast', 'struct': None}], 'value_type': 'string'}, {'id': 'MAIN_COLOR', 'name': 'Color principal', 'value_id': '2450308', 'value_name': 'Blanco', 'values': [{'id': '2450308', 'name': 'Blanco', 'struct': None}], 'value_type': 'list'}, {'id': 'MAX_VIDEO_RESOLUTION', 'name': 'Resolución máxima de video', 'value_id': '169883', 'value_name': '4K', 'values': [{'id': '169883', 'name': '4K', 'struct': None}], 'value_type': 'string'}, {'id': 'MIN_OPERATING_SYSTEMS_REQUIRED', 'name': 'Sistemas operativos mínimos requeridos', 'value_id': None, 'value_name': 'Android,iOS', 'values': [{'id': '168370', 'name': 'Android', 'struct': None}, {'id': '189046', 'name': 'iOS', 'struct': None}], 'value_type': 'string'}, {'id': 'MODEL', 'name': 'Modelo', 'value_id': '9169579', 'value_name': 'Chromecast with Google TV', 'values': [{'id': '9169579', 'name': 'Chromecast with Google TV', 'struct': None}], 'value_type': 'string'}, {'id': 'OPERATING_SYSTEM', 'name': 'Sistema operativo', 'value_id': '7601503', 'value_name': 'Android TV', 'values': [{'id': '7601503', 'name': 'Android TV', 'struct': None}], 'value_type': 'string'}, {'id': 'PORTS_AND_CONNECTORS_TYPES', 'name': 'Tipos de puertos y conectores', 'value_id': '2113108', 'value_name': 'USB-C', 'values': [{'id': '2113108', 'name': 'USB-C', 'struct': None}], 'value_type': 'string'}, {'id': 'PRODUCT_FEATURES', 'name': 'Características del producto', 'value_id': '8847339', 'value_name': 'Sin vencimiento', 'values': [{'id': '8847339', 'name': 'Sin vencimiento', 'struct': None}], 'value_type': 'list'}, {'id': 'RAM_MEMORY', 'name': 'Memoria RAM', 'value_id': '445970', 'value_name': '2 GB', 'values': [{'id': '445970', 'name': '2 GB', 'struct': {'number': 2, 'unit': 'GB'}}], 'value_type': 'number_unit'}, {'id': 'REMOTE_CONTROL_TYPE', 'name': 'Tipo de control remoto', 'value_id': '17535337', 'value_name': 'De voz', 'values': [{'id': '17535337', 'name': 'De voz', 'struct': None}], 'value_type': 'string'}, {'id': 'SELLER_SKU', 'name': 'SKU', 'value_id': None, 'value_name': 'GA01919-US ratrat', 'values': [{'id': None, 'name': 'GA01919-US ratrat', 'struct': None}], 'value_type': 'string'}, {'id': 'SHIPMENT_PACKING', 'name': 'Embalaje del envío', 'value_id': '7435891', 'value_name': 'Bolsa', 'values': [{'id': '7435891', 'name': 'Bolsa', 'struct': None}], 'value_type': 'list'}, {'id': 'STORAGE_CAPACITY', 'name': 'Capacidad de almacenamiento', 'value_id': '18646', 'value_name': '8 GB', 'values': [{'id': '18646', 'name': '8 GB', 'struct': {'number': 8, 'unit': 'GB'}}], 'value_type': 'number_unit'}, {'id': 'STREAMING_TECHNOLOGIES', 'name': 'Tecnologías de streaming', 'value_id': '8891438', 'value_name': 'Chromecast', 'values': [{'id': '8891438', 'name': 'Chromecast', 'struct': None}], 'value_type': 'string'}, {'id': 'WEIGHT', 'name': 'Peso', 'value_id': '17821030', 'value_name': '63 g', 'values': [{'id': '17821030', 'name': '63 g', 'struct': {'number': 63, 'unit': 'g'}}], 'value_type': 'number_unit'}, {'id': 'WIDTH', 'name': 'Ancho', 'value_id': '7944362', 'value_name': '61 mm', 'values': [{'id': '7944362', 'name': '61 mm', 'struct': {'number': 61, 'unit': 'mm'}}], 'value_type': 'number_unit'}, {'id': 'WITH_BLUETOOTH', 'name': 'Con Bluetooth', 'value_id': '242085', 'value_name': 'Sí', 'values': [{'id': '242085', 'name': 'Sí', 'struct': None}], 'value_type': 'boolean'}, {'id': 'WITH_WI_FI', 'name': 'Con Wi-Fi', 'value_id': '242085', 'value_name': 'Sí', 'values': [{'id': '242085', 'name': 'Sí', 'struct': None}], 'value_type': 'boolean'}, {'id': 'WI_FI_STANDARDS', 'name': 'Estándares Wi-Fi', 'value_id': '11338481', 'value_name': 'IEEE 802.11ac', 'values': [{'id': '11338481', 'name': 'IEEE 802.11ac', 'struct': None}], 'value_type': 'string'}]",,[],active,[],"['good_quality_thumbnail', 'extended_warranty_eligible', 'standard_price_by_channel', 'deal_of_the_day', 'immediate_payment', 'cart_eligible']",Garantía de fábrica: 12 meses,MLA16233185,MLA-STREAMING_MEDIA_DEVICES,,"['MLA23369', 'MLA54710', 'MLA6015', 'MLA54805']",False,2023-10-25T14:13:16.000Z,2024-06-03T02:20:48.469Z,,True,me2,[],"['self_service_in', 'mandatory_free_shipping']",,False,True,fulfillment,False,TUxBQkFMTTMwNTBa,Almagro,AR-C,Capital Federal,AR,Argentina,TUxBQkFMTTMwNTBa,Almagro,TUxBQ0NBUGZlZG1sYQ,Capital Federal,TUxBUENBUGw3M2E1,Capital Federal,1199959692
MLA1346250874,MLA,Chromecast Google Ga03131 Tv Hd 8gb 2gb Ram 60 Fps Wifi Bluetooth Hdmi 4ta Gen Blanco,82274172,MLA352001,,78490.0,78490.0,,ARS,223,"[{'id': 'WARRANTY_TIME', 'name': 'Tiempo de garantía', 'value_id': None, 'value_name': '12 meses', 'value_struct': {'number': 12, 'unit': 'meses'}, 'values': [{'id': None, 'name': '12 meses', 'struct': {'number': 12, 'unit': 'meses'}}], 'value_type': 'number_unit'}, {'id': 'WARRANTY_TYPE', 'name': 'Tipo de garantía', 'value_id': '2230280', 'value_name': 'Garantía del vendedor', 'value_struct': None, 'values': [{'id': '2230280', 'name': 'Garantía del vendedor', 'struct': None}], 'value_type': 'list'}, {'id': 'INVOICE', 'name': 'Facturación', 'value_id': '6891885', 'value_name': 'Factura A', 'value_struct': None, 'values': [{'id': '6891885', 'name': 'Factura A', 'struct': None}], 'value_type': 'list'}]",buy_it_now,gold_special,new,https://articulo.mercadolibre.com.ar/MLA-1346250874-chromecast-google-ga03131-tv-hd-8gb-2gb-ram-60-fps-wifi-bluetooth-hdmi-4ta-gen-blanco-_JM,891351-MLU74085599976_012024,http://http2.mlstatic.com/D_891351-MLU74085599976_012024-I.jpg,"[{'id': '891351-MLU74085599976_012024', 'url': 'http://http2.mlstatic.com/D_891351-MLU74085599976_012024-O.jpg', 'secure_url': 'https://http2.mlstatic.com/D_891351-MLU74085599976_012024-O.jpg', 'size': '500x332', 'max_size': '1200x799', 'quality': ''}, {'id': '963467-MLU74833447764_032024', 'url': 'http://http2.mlstatic.com/D_963467-MLU74833447764_032024-O.jpg', 'secure_url': 'https://http2.mlstatic.com/D_963467-MLU74833447764_032024-O.jpg', 'size': '104x500', 'max_size': '250x1200', 'quality': ''}, {'id': '867334-MLU74162100611_012024', 'url': 'http://http2.mlstatic.com/D_867334-MLU74162100611_012024-O.jpg', 'secure_url': 'https://http2.mlstatic.com/D_867334-MLU74162100611_012024-O.jpg', 'size': '196x500', 'max_size': '472x1200', 'quality': ''}, {'id': '881612-MLU74833059116_032024', 'url': 'http://http2.mlstatic.com/D_881612-MLU74833059116_032024-O.jpg', 'secure_url': 'https://http2.mlstatic.com/D_881612-MLU74833059116_032024-O.jpg', 'size': '104x500', 'max_size': '250x1200', 'quality': ''}, {'id': '790614-MLU74140587145_012024', 'url': 'http://http2.mlstatic.com/D_790614-MLU74140587145_012024-O.jpg', 'secure_url': 'https://http2.mlstatic.com/D_790614-MLU74140587145_012024-O.jpg', 'size': '159x500', 'max_size': '383x1200', 'quality': ''}, {'id': '660569-MLU72836355569_112023', 'url': 'http://http2.mlstatic.com/D_660569-MLU72836355569_112023-O.jpg', 'secure_url': 'https://http2.mlstatic.com/D_660569-MLU72836355569_112023-O.jpg', 'size': '280x500', 'max_size': '672x1200', 'quality': ''}, {'id': '980972-MLU74143196789_012024', 'url': 'http://http2.mlstatic.com/D_980972-MLU74143196789_012024-O.jpg', 'secure_url': 'https://http2.mlstatic.com/D_980972-MLU74143196789_012024-O.jpg', 'size': '500x217', 'max_size': '1192x518', 'quality': ''}, {'id': '786517-MLU72836355575_112023', 'url': 'http://http2.mlstatic.com/D_786517-MLU72836355575_112023-O.jpg', 'secure_url': 'https://http2.mlstatic.com/D_786517-MLU72836355575_112023-O.jpg', 'size': '500x281', 'max_size': '1200x675', 'quality': ''}, {'id': '698609-MLU74358374966_022024', 'url': 'http://http2.mlstatic.com/D_698609-MLU74358374966_022024-O.jpg', 'secure_url': 'https://http2.mlstatic.com/D_698609-MLU74358374966_022024-O.jpg', 'size': '500x451', 'max_size': '874x789', 'quality': ''}]",,[],True,[],none,,[],"[{'id': 'ALPHANUMERIC_MODEL', 'name': 'Modelo alfanumérico', 'value_id': None, 'value_name': 'GA03131-US', 'values': [{'id': None, 'name': 'GA03131-US', 'struct': None}], 'value_type': 'string'}, {'id': 'AUDIO_AND_VIDEO_INTERFACES', 'name': 'Interfaces de audio y video', 'value_id': '168328', 'value_name': 'HDMI', 'values': [{'id': '168328', 'name': 'HDMI', 'struct': None}], 'value_type': 'string'}, {'id': 'BRAND', 'name': 'Marca', 'value_id': '52701', 'value_name': 'Google', 'values': [{'id': '52701', 'name': 'Google', 'struct': None}], 'value_type': 'string'}, {'id': 'COLOR', 'name': 'Color', 'value_id': '52055', 'value_name': 'Blanco', 'values': [{'id': '52055', 'name': 'Blanco', 'struct': None}], 'value_type': 'string'}, {'id': 'DEVICE_FORMAT', 'name': 'Formato del dispositivo', 'value_id': '9234856', 'value_name': 'Pendant Box', 'values': [{'id': '9234856', 'name': 'Pendant Box', 'struct': None}], 'value_type': 'list'}, {'id': 'GENERATION', 'name': 'Generación', 'value_id': '10910111', 'value_name': '4.ª generación', 'values': [{'id': '10910111', 'name': '4.ª generación', 'struct': None}], 'value_type': 'string'}, {'id': 'GTIN', 'name': 'Código universal de producto', 'value_id': None, 'value_name': '810037290042', 'values': [{'id': None, 'name': '810037290042', 'struct': None}], 'value_type': 'string'}, {'id': 'ITEM_CONDITION', 'name': 'Condición del ítem', 'value_id': '2230284', 'value_name': 'Nuevo', 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None}], 'value_type': 'list'}, {'id': 'LINE', 'name': 'Línea', 'value_id': '340816', 'value_name': 'Chromecast', 'values': [{'id': '340816', 'name': 'Chromecast', 'struct': None}], 'value_type': 'string'}, {'id': 'MAIN_COLOR', 'name': 'Color principal', 'value_id': '2450308', 'value_name': 'Blanco', 'values': [{'id': '2450308', 'name': 'Blanco', 'struct': None}], 'value_type': 'list'}, {'id': 'MAX_VIDEO_RESOLUTION', 'name': 'Resolución máxima de video', 'value_id': '168332', 'value_name': 'Full HD', 'values': [{'id': '168332', 'name': 'Full HD', 'struct': None}], 'value_type': 'string'}, {'id': 'MODEL', 'name': 'Modelo', 'value_id': '15925757', 'value_name': 'GA03131', 'values': [{'id': '15925757', 'name': 'GA03131', 'struct': None}], 'value_type': 'string'}, {'id': 'RAM_MEMORY', 'name': 'Memoria RAM', 'value_id': '445970', 'value_name': '2 GB', 'values': [{'id': '445970', 'name': '2 GB', 'struct': {'number': 2, 'unit': 'GB'}}], 'value_type': 'number_unit'}, {'id': 'REMOTE_CONTROL_TYPE', 'name': 'Tipo de control remoto', 'value_id': '17535337', 'value_name': 'De voz', 'values': [{'id': '17535337', 'name': 'De voz', 'struct': None}], 'value_type': 'string'}, {'id': 'SELLER_SKU', 'name': 'SKU', 'value_id': None, 'value_name': 'SGCTVHD', 'values': [{'id': None, 'name': 'SGCTVHD', 'struct': None}], 'value_type': 'string'}, {'id': 'STORAGE_CAPACITY', 'name': 'Capacidad de almacenamiento', 'value_id': '18646', 'value_name': '8 GB', 'values': [{'id': '18646', 'name': '8 GB', 'struct': {'number': 8, 'unit': 'GB'}}], 'value_type': 'number_unit'}, {'id': 'WITH_WI_FI', 'name': 'Con Wi-Fi', 'value_id': '242085', 'value_name': 'Sí', 'values': [{'id': '242085', 'name': 'Sí', 'struct': None}], 'value_type': 'boolean'}]",,[],active,[],"['extended_warranty_eligible', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",Garantía del vendedor: 12 meses,MLA21237756,MLA-STREAMING_MEDIA_DEVICES,,[],False,2023-02-14T20:42:08.000Z,2024-06-03T02:20:49.000Z,,True,me2,[],"['self_service_in', 'mandatory_free_shipping']",,False,True,xd_drop_off,False,TUxBQkZMTzMwNzRa,Flores,AR-C,Capital Federal,AR,Argentina,TUxBQkZMTzMwNzRa,Flores,TUxBQ0NBUGZlZG1sYQ,Capital Federal,TUxBUENBUGw3M2E1,Capital Federal,1347426997
